measurement_id,target_uri,target_name,target_type,target_category,variable_uri,variable_name,variable_unit,value,date,confidence,measurement_method,operator,treatment,block,replicate,notes
DEMO_017685,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0183,Block1-Low-N-Rep07-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,108.8,2025-07-19 19:47:09,0.889,Remote sensing,researcher_03,Low-N,N/A,N/A,Demo measurement day 75 - Plant Height
DEMO_017686,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0089,Block1-Drought-Rep08-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,3.93,2025-07-19 18:30:59,0.955,Automated,researcher_02,Drought,N/A,N/A,Demo measurement day 75 - Leaf Area Index
DEMO_017687,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0362,Block2-Control-Rep03-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,5.89,2025-07-19 20:00:40,0.944,Remote sensing,field_team,Control,N/A,N/A,Demo measurement day 75 - Leaf Area Index
DEMO_017688,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0713,Block3-Control-Rep03-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,150.0,2025-07-20 00:15:16,0.885,Semi-automated,sensor_system,Control,N/A,N/A,Demo measurement day 75 - Plant Height
DEMO_017689,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-low-n-rep05,Block1-Low-N-Rep05,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,2.0,2025-07-19 21:12:38,0.933,Remote sensing,sensor_system,Low-N,1,5,Demo measurement day 75 - Stem Diameter
DEMO_017690,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block3-cold-rep01,Block3-Cold-Rep01,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,18.2,2025-07-19 23:40:13,0.871,Manual,researcher_03,Cold,3,1,Demo measurement day 75 - Stem Diameter
DEMO_017691,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0513,Block2-Low-N-Rep03-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,750.0,2025-07-19 19:24:31,0.855,Manual,field_team,Low-N,N/A,N/A,Demo measurement day 75 - Fresh Biomass
DEMO_017692,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0069,Block1-Drought-Rep04-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,17.0,2025-07-20 06:47:44,0.908,Manual,sensor_system,Drought,N/A,N/A,Demo measurement day 75 - Leaf Count
DEMO_017694,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block4-cold-rep10,Block4-Cold-Rep10,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,62.0,2025-07-20 06:21:14,0.882,Manual,researcher_01,Cold,4,10,Demo measurement day 75 - Leaf Count
DEMO_017695,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0827,Block3-High-N-Rep06-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,27.3,2025-07-20 04:01:09,0.96,Remote sensing,researcher_03,High-N,N/A,N/A,Demo measurement day 75 - Stem Diameter
DEMO_017696,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0436,Block2-Drought-Rep08-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,150.0,2025-07-20 03:35:13,0.964,Remote sensing,researcher_02,Drought,N/A,N/A,Demo measurement day 75 - Dry Biomass
DEMO_017697,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0693,Block2-Salt-Rep09-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.67,2025-07-20 06:33:21,0.869,Manual,researcher_03,Salt,N/A,N/A,Demo measurement day 75 - Stomatal Conductance
DEMO_017698,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-high-n-rep01,Block2-High-N-Rep01,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,5.7,2025-07-20 04:00:01,0.941,Semi-automated,researcher_02,High-N,2,1,Demo measurement day 75 - Leaf Area Index
DEMO_017699,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0712,Block3-Control-Rep03-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,8.0,2025-07-20 03:06:20,0.936,Manual,sensor_system,Control,N/A,N/A,Demo measurement day 75 - Water Use Efficiency
DEMO_017700,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block7-cold-rep01,Block7-Cold-Rep01,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#precipitation,Precipitation,mm,45.3,2025-07-20 01:25:35,0.942,Manual,sensor_system,Cold,7,1,Demo measurement day 75 - Precipitation
DEMO_017701,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0732,Block3-Control-Rep07-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,150.0,2025-07-19 18:42:51,0.978,Automated,researcher_02,Control,N/A,N/A,Demo measurement day 75 - Plant Height
DEMO_017702,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0263,Block1-Cold-Rep03-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,498.53,2025-07-19 17:48:04,0.868,Manual,researcher_02,Cold,N/A,N/A,Demo measurement day 75 - Fresh Biomass
DEMO_017703,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0901,Block3-Heat-Rep01-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,49.61,2025-07-19 23:28:14,0.951,Remote sensing,field_team,Heat,N/A,N/A,Demo measurement day 75 - Dry Biomass
DEMO_017704,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0989,Block3-Cold-Rep08-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,2.38,2025-07-19 20:17:24,0.96,Remote sensing,sensor_system,Cold,N/A,N/A,Demo measurement day 75 - Leaf Area Index
DEMO_017705,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-salt-rep10,Block2-Salt-Rep10,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#chlorophyll_content,Chlorophyll Content,SPAD,52.76,2025-07-19 21:16:47,0.874,Manual,field_team,Salt,2,10,Demo measurement day 75 - Chlorophyll Content
DEMO_017706,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0562,Block2-Heat-Rep03-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,30.0,2025-07-19 23:03:32,0.965,Automated,sensor_system,Heat,N/A,N/A,Demo measurement day 75 - Stem Diameter
DEMO_017707,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0847,Block3-High-N-Rep10-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,45.0,2025-07-20 05:45:38,0.955,Automated,researcher_02,High-N,N/A,N/A,Demo measurement day 75 - Root Length
DEMO_017709,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0062,Block1-Drought-Rep03-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,150.0,2025-07-19 17:19:28,0.942,Automated,researcher_03,Drought,N/A,N/A,Demo measurement day 75 - Dry Biomass
DEMO_017710,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block5-salt-rep01,Block5-Salt-Rep01,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#relative_humidity,Relative Humidity,%,85.1,2025-07-19 23:41:04,0.881,Semi-automated,researcher_02,Salt,5,1,Demo measurement day 75 - Relative Humidity
DEMO_017711,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0255,Block1-Cold-Rep01-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,4.48,2025-07-19 20:54:49,0.967,Automated,researcher_01,Cold,N/A,N/A,Demo measurement day 75 - Leaf Area Index
DEMO_017712,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0953,Block3-Cold-Rep01-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,8.0,2025-07-20 05:08:04,0.959,Remote sensing,researcher_03,Cold,N/A,N/A,Demo measurement day 75 - Leaf Area Index
DEMO_017713,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0094,Block1-Drought-Rep09-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,45.0,2025-07-19 16:13:19,0.925,Semi-automated,researcher_03,Drought,N/A,N/A,Demo measurement day 75 - Root Length
DEMO_017714,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0144,Block1-High-N-Rep09-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,59.58,2025-07-20 04:23:19,0.877,Manual,researcher_02,High-N,N/A,N/A,Demo measurement day 75 - Fresh Biomass
DEMO_017715,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block5-control-rep03,Block5-Control-Rep03,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#co2_concentration,CO2 Concentration,ppm,1168.06,2025-07-19 21:01:33,0.922,Remote sensing,researcher_01,Control,5,3,Demo measurement day 75 - CO2 Concentration
DEMO_017716,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block4-cold-rep07,Block4-Cold-Rep07,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,7.4,2025-07-20 05:12:06,0.98,Automated,researcher_03,Cold,4,7,Demo measurement day 75 - Stem Diameter
DEMO_017717,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0397,Block2-Control-Rep10-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,34.55,2025-07-19 20:11:11,0.959,Remote sensing,researcher_03,Control,N/A,N/A,Demo measurement day 75 - Dry Biomass
DEMO_017718,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0267,Block1-Cold-Rep04-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,22.4,2025-07-19 21:04:27,0.935,Automated,researcher_02,Cold,N/A,N/A,Demo measurement day 75 - Plant Height
DEMO_017720,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block7-heat-rep02,Block7-Heat-Rep02,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,56.0,2025-07-19 16:35:21,0.922,Semi-automated,field_team,Heat,7,2,Demo measurement day 75 - Leaf Count
DEMO_017721,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0643,Block2-Cold-Rep09-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,2.66,2025-07-19 22:04:19,0.867,Manual,researcher_02,Cold,N/A,N/A,Demo measurement day 75 - Leaf Area Index
DEMO_017722,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0949,Block3-Heat-Rep10-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,15.9,2025-07-20 02:33:00,0.903,Semi-automated,researcher_02,Heat,N/A,N/A,Demo measurement day 75 - Root Length
DEMO_017723,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block6-high-n-rep05,Block6-High-N-Rep05,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#chlorophyll_content,Chlorophyll Content,SPAD,64.37,2025-07-20 05:22:05,0.9,Manual,researcher_02,High-N,6,5,Demo measurement day 75 - Chlorophyll Content
DEMO_017724,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block6-low-n-rep04,Block6-Low-N-Rep04,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#relative_humidity,Relative Humidity,%,90.7,2025-07-20 01:24:28,0.94,Semi-automated,sensor_system,Low-N,6,4,Demo measurement day 75 - Relative Humidity
DEMO_017725,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block3-drought-rep07,Block3-Drought-Rep07,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_pH,Soil pH,pH,7.0,2025-07-19 20:46:41,0.928,Semi-automated,researcher_02,Drought,3,7,Demo measurement day 75 - Soil pH
DEMO_017726,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-control-rep08,Block1-Control-Rep08,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,12.9,2025-07-19 20:51:38,0.855,Manual,researcher_03,Control,1,8,Demo measurement day 75 - Plant Height
DEMO_017727,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0467,Block2-High-N-Rep04-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,30.0,2025-07-19 21:14:56,0.925,Automated,sensor_system,High-N,N/A,N/A,Demo measurement day 75 - Stem Diameter
DEMO_017728,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0298,Block1-Cold-Rep10-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,8.0,2025-07-20 01:16:16,0.882,Remote sensing,researcher_03,Cold,N/A,N/A,Demo measurement day 75 - Leaf Count
DEMO_017729,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-low-n-rep10,Block1-Low-N-Rep10,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#precipitation,Precipitation,mm,4.3,2025-07-20 00:12:25,0.935,Automated,sensor_system,Low-N,1,10,Demo measurement day 75 - Precipitation
DEMO_017730,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0696,Block2-Salt-Rep10-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,4.15,2025-07-19 16:11:14,0.928,Automated,researcher_01,Salt,N/A,N/A,Demo measurement day 75 - Leaf Area Index
DEMO_017731,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0137,Block1-High-N-Rep08-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,146.73,2025-07-19 23:54:01,0.893,Manual,researcher_01,High-N,N/A,N/A,Demo measurement day 75 - Fresh Biomass
DEMO_017732,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0354,Block2-Control-Rep01-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,8.0,2025-07-20 03:34:31,0.927,Remote sensing,researcher_03,Control,N/A,N/A,Demo measurement day 75 - Water Use Efficiency
DEMO_017733,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0666,Block2-Salt-Rep04-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,8.0,2025-07-19 19:22:32,0.882,Remote sensing,researcher_03,Salt,N/A,N/A,Demo measurement day 75 - Leaf Area Index
DEMO_017734,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0730,Block3-Control-Rep06-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,6.17,2025-07-20 02:59:42,0.912,Remote sensing,field_team,Control,N/A,N/A,Demo measurement day 75 - Water Use Efficiency
DEMO_017735,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0702,Block3-Control-Rep01-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,150.0,2025-07-20 02:08:03,0.88,Semi-automated,researcher_03,Control,N/A,N/A,Demo measurement day 75 - Plant Height
DEMO_017736,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0276,Block1-Cold-Rep06-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,75.0,2025-07-19 18:18:19,0.965,Remote sensing,field_team,Cold,N/A,N/A,Demo measurement day 75 - Leaf Count
DEMO_017737,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block6-heat-rep05,Block6-Heat-Rep05,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_temperature,Soil Temperature,°C,23.7,2025-07-20 04:23:22,0.965,Semi-automated,sensor_system,Heat,6,5,Demo measurement day 75 - Soil Temperature
DEMO_017738,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0544,Block2-Low-N-Rep09-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,150.0,2025-07-20 06:16:23,0.914,Remote sensing,sensor_system,Low-N,N/A,N/A,Demo measurement day 75 - Dry Biomass
DEMO_017739,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0362,Block2-Control-Rep03-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,750.0,2025-07-20 06:54:44,0.923,Semi-automated,sensor_system,Control,N/A,N/A,Demo measurement day 75 - Fresh Biomass
DEMO_017740,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0217,Block1-Heat-Rep04-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,150.0,2025-07-20 00:45:55,0.912,Remote sensing,researcher_02,Heat,N/A,N/A,Demo measurement day 75 - Plant Height
DEMO_017741,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block6-high-n-rep03,Block6-High-N-Rep03,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#light_intensity,Light Intensity,μmol/m²/s,1264.71,2025-07-20 05:33:44,0.963,Remote sensing,researcher_03,High-N,6,3,Demo measurement day 75 - Light Intensity
DEMO_017742,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0519,Block2-Low-N-Rep04-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,1.5,2025-07-19 20:29:52,0.96,Semi-automated,field_team,Low-N,N/A,N/A,Demo measurement day 75 - Stomatal Conductance
DEMO_017743,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block4-heat-rep01,Block4-Heat-Rep01,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,1.46,2025-07-19 16:15:40,0.986,Automated,researcher_01,Heat,4,1,Demo measurement day 75 - Stomatal Conductance
DEMO_017744,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0161,Block1-Low-N-Rep03-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,306.34,2025-07-19 21:47:30,0.87,Manual,researcher_01,Low-N,N/A,N/A,Demo measurement day 75 - Fresh Biomass
DEMO_017745,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0130,Block1-High-N-Rep06-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,750.0,2025-07-19 18:45:06,0.915,Remote sensing,sensor_system,High-N,N/A,N/A,Demo measurement day 75 - Fresh Biomass
DEMO_017746,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-control-rep02,Block2-Control-Rep02,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,9.9,2025-07-19 22:06:20,0.94,Semi-automated,field_team,Control,2,2,Demo measurement day 75 - Stem Diameter
DEMO_017747,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0211,Block1-Heat-Rep03-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,116.7,2025-07-20 06:29:24,0.965,Remote sensing,researcher_01,Heat,N/A,N/A,Demo measurement day 75 - Plant Height
DEMO_017748,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-drought-rep05,Block2-Drought-Rep05,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#precipitation,Precipitation,mm,21.2,2025-07-20 03:21:22,0.95,Remote sensing,researcher_02,Drought,2,5,Demo measurement day 75 - Precipitation
DEMO_017749,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0864,Block3-Low-N-Rep03-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,107.02,2025-07-20 02:47:36,0.897,Remote sensing,researcher_01,Low-N,N/A,N/A,Demo measurement day 75 - Dry Biomass
DEMO_017750,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0891,Block3-Low-N-Rep09-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,1.5,2025-07-20 04:24:17,0.905,Remote sensing,field_team,Low-N,N/A,N/A,Demo measurement day 75 - Stomatal Conductance
DEMO_017751,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0515,Block2-Low-N-Rep03-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,750.0,2025-07-20 06:19:06,0.918,Manual,researcher_02,Low-N,N/A,N/A,Demo measurement day 75 - Fresh Biomass
DEMO_017752,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0275,Block1-Cold-Rep05-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,13.5,2025-07-20 00:12:04,0.928,Automated,sensor_system,Cold,N/A,N/A,Demo measurement day 75 - Stem Diameter
DEMO_017753,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0082,Block1-Drought-Rep07-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,3.84,2025-07-19 17:23:15,0.876,Manual,researcher_03,Drought,N/A,N/A,Demo measurement day 75 - Water Use Efficiency
DEMO_017754,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-canopy-01,Canopy-Sensor-01,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_temperature,Soil Temperature,°C,20.3,2025-07-19 19:46:13,0.896,Manual,field_team,None,N/A,N/A,Demo measurement day 75 - Soil Temperature
DEMO_017755,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0032,Block1-Control-Rep07-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,133.31,2025-07-19 16:39:36,0.922,Semi-automated,researcher_03,Control,N/A,N/A,Demo measurement day 75 - Fresh Biomass
DEMO_017756,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0512,Block2-Low-N-Rep03-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,41.4,2025-07-20 00:23:29,0.95,Remote sensing,sensor_system,Low-N,N/A,N/A,Demo measurement day 75 - Root Length
DEMO_017757,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block7-cold-rep06,Block7-Cold-Rep06,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_moisture,Soil Moisture,%,21.9,2025-07-20 06:53:14,0.953,Automated,field_team,Cold,7,6,Demo measurement day 75 - Soil Moisture
